Postcode,Type,Subtype,Price,Bedrooms,Area,Kitchen,Fireplace,Frontages,Garden,Garden_surface,Terrace,Terrace_Surface,Furnished,Type_of_sale,State_of_building,Swimmingpool,ID IMMOWEB,Cadastral_income,Plot_surface
8710,APARTMENT,APARTMENT,167500,2.0,114.0,,,,,,True,,,BUY_REGULAR,GOOD,,20393919,348.0,
9700,APARTMENT,APARTMENT,359000,2.0,95.0,HYPER_EQUIPPED,,,,,True,13.0,,BUY_REGULAR,AS_NEW,,20423227,902.0,
1020,APARTMENT,APARTMENT,250000,2.0,60.0,SEMI_EQUIPPED,,2.0,,,True,4.0,,BUY_REGULAR,GOOD,,20469019,,
1050,APARTMENT,APARTMENT,275000,1.0,63.0,INSTALLED,,2.0,,,True,2.0,,BUY_REGULAR,GOOD,,20428416,,
5100,APARTMENT,APARTMENT,302000,2.0,93.0,HYPER_EQUIPPED,,,,,True,28.0,,BUY_REGULAR,AS_NEW,,20470632,,
8500,APARTMENT,APARTMENT,300000,3.0,112.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20468461,1006.0,
8500,APARTMENT,APARTMENT,300000,3.0,112.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20470060,1006.0,
1050,APARTMENT,APARTMENT,385000,2.0,80.0,HYPER_EQUIPPED,,,,,True,6.0,True,BUY_REGULAR,AS_NEW,,20455957,1339.0,
1000,APARTMENT,APARTMENT,323000,1.0,63.0,,,2.0,,,True,4.0,,BUY_REGULAR,GOOD,,20478020,,
1150,APARTMENT,APARTMENT,599000,2.0,127.0,NOT_INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20454937,2157.0,
1755,APARTMENT,APARTMENT,359000,2.0,91.0,INSTALLED,,2.0,,,True,37.0,,BUY_REGULAR,,,20478813,,
9100,APARTMENT,APARTMENT,266000,1.0,73.0,INSTALLED,,2.0,True,62.0,True,18.0,,BUY_REGULAR,,,20197755,,
1420,APARTMENT,APARTMENT,265000,2.0,75.0,INSTALLED,,3.0,,,True,1.0,,BUY_REGULAR,,,20472285,1264.0,
1020,APARTMENT,APARTMENT,319000,4.0,115.0,HYPER_EQUIPPED,,3.0,,,True,12.0,,BUY_REGULAR,AS_NEW,,20456549,1683.0,
9100,APARTMENT,APARTMENT,398000,3.0,118.0,INSTALLED,,2.0,True,84.0,True,23.0,,BUY_REGULAR,,,20197763,,
1755,APARTMENT,APARTMENT,399000,3.0,102.0,INSTALLED,,2.0,,,True,20.0,,BUY_REGULAR,,,20478812,,
9100,APARTMENT,APARTMENT,299500,2.0,85.0,INSTALLED,,2.0,True,47.0,True,23.0,,BUY_REGULAR,,,20197769,,
8300,APARTMENT,APARTMENT,299000,,42.0,,,2.0,,,,,,BUY_REGULAR,,,20491340,1.0,
9040,APARTMENT,APARTMENT,523000,2.0,116.0,,,,,,True,28.0,,BUY_REGULAR,,,20488494,,
8300,APARTMENT,APARTMENT,997500,2.0,145.0,,,2.0,,,True,11.0,,BUY_REGULAR,AS_NEW,,20475264,,
2100,APARTMENT,APARTMENT,199000,2.0,90.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20477009,,
1070,APARTMENT,APARTMENT,160000,1.0,50.0,HYPER_EQUIPPED,,4.0,,,True,7.0,,BUY_REGULAR,,,20445082,894.0,
1090,APARTMENT,APARTMENT,219000,1.0,70.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,,,20477018,766.0,
1090,APARTMENT,APARTMENT,219000,1.0,70.0,,,2.0,,,,,,BUY_REGULAR,,,20477015,928.0,
1830,APARTMENT,APARTMENT,270000,2.0,85.0,,,,,,True,10.0,,BUY_REGULAR,AS_NEW,,20476981,969.0,
2300,APARTMENT,APARTMENT,209000,2.0,97.0,INSTALLED,,3.0,,,True,,,BUY_REGULAR,AS_NEW,,20476999,1090.0,
3550,APARTMENT,APARTMENT,259933,2.0,91.0,HYPER_EQUIPPED,,2.0,,,True,10.0,,BUY_REGULAR,AS_NEW,,20476997,,
8660,APARTMENT,APARTMENT,149000,,28.0,,,3.0,,,True,,True,BUY_REGULAR,,,20477004,602.0,
9200,APARTMENT,APARTMENT,215000,1.0,,,,,,,True,,,BUY_REGULAR,GOOD,,20476959,,
1000,APARTMENT,APARTMENT,330000,1.0,79.0,,,2.0,,,True,14.0,,BUY_REGULAR,AS_NEW,,20476977,1458.0,
8400,APARTMENT,APARTMENT,355000,2.0,96.0,,,,,,True,3.0,,BUY_REGULAR,GOOD,,20299621,,
8470,APARTMENT,APARTMENT,358500,3.0,128.0,HYPER_EQUIPPED,,,,,True,12.0,,BUY_REGULAR,GOOD,,20248435,,
1000,APARTMENT,APARTMENT,365000,1.0,86.0,HYPER_EQUIPPED,,2.0,,,,,,BUY_REGULAR,AS_NEW,,20187105,,
8470,APARTMENT,APARTMENT,365000,3.0,129.0,HYPER_EQUIPPED,,,,,True,13.0,,BUY_REGULAR,GOOD,,20248429,,
1410,APARTMENT,APARTMENT,370000,2.0,70.0,HYPER_EQUIPPED,,3.0,,,True,9.0,,BUY_REGULAR,GOOD,,20367057,,
9820,APARTMENT,APARTMENT,365000,2.0,90.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20183837,,
8200,APARTMENT,APARTMENT,379000,3.0,105.0,,,,,,,,,BUY_REGULAR,GOOD,,11358574,,
2500,APARTMENT,APARTMENT,369000,2.0,93.0,INSTALLED,,2.0,True,133.0,True,,,BUY_REGULAR,AS_NEW,,20417162,839.0,
2000,APARTMENT,APARTMENT,373000,2.0,90.0,INSTALLED,,,,,,,,BUY_REGULAR,JUST_RENOVATED,,20414314,805.0,
8400,APARTMENT,APARTMENT,375000,3.0,115.0,,,,,,,,,BUY_REGULAR,GOOD,,11401174,,
9820,APARTMENT,APARTMENT,375000,2.0,88.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20183836,,
8400,APARTMENT,APARTMENT,379000,2.0,82.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20290886,,
8400,APARTMENT,APARTMENT,434000,2.0,90.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20293529,,
1160,APARTMENT,APARTMENT,395000,2.0,90.0,INSTALLED,,,,,,,,BUY_REGULAR,GOOD,,20341069,1228.0,
9040,APARTMENT,APARTMENT,390000,4.0,210.0,,,,,,True,2.0,,BUY_REGULAR,,,20305326,884.0,
9940,APARTMENT,APARTMENT,396800,3.0,109.0,,,,,,True,,,BUY_REGULAR,,,20248223,,
1200,APARTMENT,APARTMENT,395000,1.0,76.0,INSTALLED,,4.0,,,True,3.0,,BUY_REGULAR,AS_NEW,,20259535,,
9820,APARTMENT,APARTMENT,494371,2.0,115.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20183831,,
9820,APARTMENT,APARTMENT,435379,2.0,106.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20183835,,
9800,APARTMENT,APARTMENT,485000,3.0,263.0,,,2.0,,,,,,BUY_REGULAR,,,11158739,2263.0,
8300,APARTMENT,APARTMENT,500000,,75.0,,,,,,True,,,BUY_REGULAR,TO_RENOVATE,,20346332,,
9820,APARTMENT,APARTMENT,451307,2.0,106.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20183832,,
1000,APARTMENT,APARTMENT,495000,2.0,126.0,INSTALLED,,2.0,,,True,5.0,,BUY_REGULAR,GOOD,,20449924,,
4030,APARTMENT,APARTMENT,125000,3.0,109.0,,,2.0,,,,,,BUY_REGULAR,GOOD,,20436042,,
1040,APARTMENT,APARTMENT,525000,2.0,130.0,INSTALLED,,2.0,,,True,11.0,,BUY_REGULAR,GOOD,,20353725,1943.0,
1060,APARTMENT,APARTMENT,229000,3.0,65.0,SEMI_EQUIPPED,,,,,,,,BUY_REGULAR,GOOD,,20477184,731.0,
1080,APARTMENT,APARTMENT,219000,2.0,78.0,,True,,,,True,,,BUY_REGULAR,GOOD,,20388307,1256.0,
7000,APARTMENT,APARTMENT,151322,1.0,56.0,NOT_INSTALLED,,,,,True,,,BUY_REGULAR,AS_NEW,,20035981,,
2600,APARTMENT,APARTMENT,349000,1.0,99.0,,,2.0,,,,,True,BUY_REGULAR,AS_NEW,,20477170,,
2880,APARTMENT,APARTMENT,424000,3.0,104.0,HYPER_EQUIPPED,,,,,True,10.0,,BUY_REGULAR,AS_NEW,,20477183,,
3300,APARTMENT,APARTMENT,268000,2.0,82.0,INSTALLED,,2.0,,,True,10.0,,BUY_REGULAR,AS_NEW,,20408145,801.0,
2610,APARTMENT,APARTMENT,276000,3.0,120.0,INSTALLED,,,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20477165,,
1000,APARTMENT,APARTMENT,230000,1.0,55.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,AS_NEW,,20150391,,
5000,APARTMENT,APARTMENT,450000,3.0,150.0,HYPER_EQUIPPED,,2.0,,,True,4.0,,BUY_REGULAR,TO_BE_DONE_UP,,20477163,1495.0,
7730,APARTMENT,APARTMENT,90000,1.0,52.0,SEMI_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20477125,,
2018,APARTMENT,APARTMENT,449000,2.0,165.0,,,,True,45.0,True,12.0,,BUY_REGULAR,AS_NEW,,20418086,1075.0,
1000,APARTMENT,APARTMENT,595000,3.0,179.0,,,2.0,,,True,13.0,,BUY_REGULAR,,,20453915,1.0,
8400,APARTMENT,APARTMENT,599000,2.0,90.0,INSTALLED,,3.0,,,True,24.0,,BUY_REGULAR,AS_NEW,,20444784,,
1170,APARTMENT,APARTMENT,506900,2.0,88.0,HYPER_EQUIPPED,,2.0,,,True,8.0,,BUY_REGULAR,AS_NEW,,20372351,,
4280,APARTMENT,APARTMENT,225000,2.0,105.0,INSTALLED,,3.0,,,True,15.0,,BUY_REGULAR,GOOD,,20471197,929.0,
1300,APARTMENT,APARTMENT,325000,2.0,102.0,USA_INSTALLED,,,,,True,9.0,,BUY_REGULAR,,,20490864,,
1300,APARTMENT,APARTMENT,310000,2.0,95.0,USA_INSTALLED,,,,,True,9.0,,BUY_REGULAR,,,20490860,,
1300,APARTMENT,APARTMENT,350000,3.0,106.0,USA_INSTALLED,,,,,True,24.0,,BUY_REGULAR,,,20490865,,
1300,APARTMENT,APARTMENT,325000,2.0,96.0,USA_INSTALLED,,4.0,,,True,9.0,,BUY_REGULAR,,,20490861,,
8400,APARTMENT,APARTMENT,149000,2.0,62.0,,,,,,,,,BUY_REGULAR,GOOD,,10754233,691.0,
1770,APARTMENT,APARTMENT,286000,2.0,86.0,HYPER_EQUIPPED,,4.0,,,True,10.0,,BUY_REGULAR,,,20446699,,
1770,APARTMENT,APARTMENT,344000,2.0,103.0,HYPER_EQUIPPED,,4.0,,,True,13.0,,BUY_REGULAR,,,20446713,,
9940,APARTMENT,APARTMENT,295000,1.0,75.0,HYPER_EQUIPPED,,2.0,,,True,17.0,,BUY_REGULAR,AS_NEW,,20443804,,
1770,APARTMENT,APARTMENT,329000,2.0,96.0,HYPER_EQUIPPED,,4.0,,,True,10.0,,BUY_REGULAR,,,20446706,,
1770,APARTMENT,APARTMENT,344000,2.0,103.0,HYPER_EQUIPPED,,4.0,,,True,13.0,,BUY_REGULAR,,,20446710,,
2170,APARTMENT,APARTMENT,265000,1.0,92.0,INSTALLED,,,,,True,18.0,,BUY_REGULAR,JUST_RENOVATED,,20436224,939.0,
1770,APARTMENT,APARTMENT,353000,2.0,91.0,HYPER_EQUIPPED,,4.0,,,True,9.0,,BUY_REGULAR,,,20446740,,
8430,APARTMENT,APARTMENT,275000,2.0,86.0,,,,,,,,,BUY_REGULAR,,,20437131,899.0,
1082,APARTMENT,APARTMENT,286000,2.0,103.0,,,2.0,,,,,,BUY_REGULAR,AS_NEW,,20477062,,
9940,APARTMENT,APARTMENT,375000,2.0,113.0,HYPER_EQUIPPED,,2.0,,,True,9.0,,BUY_REGULAR,AS_NEW,,20443845,,
1090,APARTMENT,APARTMENT,195000,2.0,89.0,SEMI_EQUIPPED,,2.0,,,True,10.0,,BUY_REGULAR,TO_RENOVATE,,20449192,1157.0,
6840,APARTMENT,APARTMENT,235000,2.0,80.0,INSTALLED,,4.0,,,True,6.0,,BUY_REGULAR,,,20468436,,
1790,APARTMENT,APARTMENT,280000,2.0,101.0,INSTALLED,,,True,380.0,True,10.0,,BUY_REGULAR,GOOD,,20476761,698.0,
8200,APARTMENT,APARTMENT,235000,2.0,,,,,,,,,,BUY_REGULAR,TO_RENOVATE,,20476832,,
1080,APARTMENT,APARTMENT,255000,2.0,119.0,HYPER_EQUIPPED,,2.0,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20449191,1641.0,
8200,APARTMENT,APARTMENT,167000,1.0,,,,,,,,,,BUY_REGULAR,TO_RENOVATE,,20476833,,
9000,APARTMENT,APARTMENT,309000,2.0,74.0,,,2.0,,,True,4.0,,BUY_REGULAR,GOOD,,20437369,531.0,
2830,APARTMENT,APARTMENT,330000,3.0,120.0,INSTALLED,,4.0,,,True,8.0,,BUY_REGULAR,JUST_RENOVATED,,20476785,753.0,
2870,APARTMENT,APARTMENT,269000,2.0,87.0,INSTALLED,,,,,True,7.0,,BUY_REGULAR,AS_NEW,,20476760,667.0,
2000,APARTMENT,APARTMENT,290000,1.0,44.0,HYPER_EQUIPPED,,,,,True,20.0,,BUY_REGULAR,AS_NEW,,20476690,852.0,
5000,APARTMENT,APARTMENT,285000,2.0,75.0,INSTALLED,,,,,True,7.0,,BUY_REGULAR,GOOD,,20476757,1385.0,
1332,APARTMENT,APARTMENT,430000,2.0,150.0,HYPER_EQUIPPED,,2.0,,,True,14.0,,BUY_REGULAR,GOOD,,20476698,1462.0,
8400,APARTMENT,APARTMENT,274000,1.0,74.0,,,,,,,,,BUY_REGULAR,GOOD,,20444671,898.0,
1083,APARTMENT,APARTMENT,210000,2.0,70.0,,,2.0,,,True,5.0,,BUY_REGULAR,GOOD,,20476678,,
1070,APARTMENT,APARTMENT,195000,2.0,68.0,SEMI_EQUIPPED,,,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20476680,465.0,
1180,APARTMENT,APARTMENT,550000,2.0,85.0,HYPER_EQUIPPED,,2.0,,,True,5.0,,BUY_REGULAR,AS_NEW,,20218850,1073.0,
1060,APARTMENT,APARTMENT,575000,1.0,150.0,HYPER_EQUIPPED,,,,,True,25.0,,BUY_REGULAR,AS_NEW,,20416540,,
1070,APARTMENT,APARTMENT,270000,2.0,77.0,HYPER_EQUIPPED,,2.0,,,True,8.0,,BUY_REGULAR,AS_NEW,,20467063,,
5660,APARTMENT,APARTMENT,139000,2.0,119.0,SEMI_EQUIPPED,,,,,,,,BUY_REGULAR,GOOD,,20451762,,
1435,APARTMENT,APARTMENT,439000,3.0,147.0,,,,,,True,29.0,,BUY_REGULAR,GOOD,,20484194,,
5000,APARTMENT,APARTMENT,150000,2.0,80.0,INSTALLED,,4.0,,,,,,BUY_REGULAR,GOOD,,20469836,,
8620,APARTMENT,APARTMENT,475000,2.0,75.0,INSTALLED,,,,,True,40.0,True,BUY_REGULAR,GOOD,,20466993,,
9910,APARTMENT,APARTMENT,245000,2.0,105.0,,,,,,,,,BUY_REGULAR,AS_NEW,,20412811,,
5500,APARTMENT,APARTMENT,199000,4.0,170.0,,,,,,,,True,BUY_REGULAR,GOOD,,20423152,1439.0,
8600,APARTMENT,APARTMENT,214000,2.0,77.0,,,,,,,,,BUY_REGULAR,GOOD,,20443316,,
2640,APARTMENT,APARTMENT,239000,2.0,110.0,,True,2.0,,,True,8.0,,BUY_REGULAR,GOOD,,20418870,1311.0,
8600,APARTMENT,APARTMENT,248000,2.0,85.0,,,,,,,,,BUY_REGULAR,GOOD,,20453498,,
1600,APARTMENT,APARTMENT,279000,1.0,69.0,INSTALLED,,,,,True,8.0,,BUY_REGULAR,AS_NEW,,20457993,957.0,
8430,APARTMENT,APARTMENT,265000,2.0,77.0,,,,,,,,,BUY_REGULAR,JUST_RENOVATED,,20412404,832.0,
1180,APARTMENT,APARTMENT,315000,2.0,95.0,HYPER_EQUIPPED,,2.0,,,True,11.0,,BUY_REGULAR,GOOD,,20414599,1378.0,
2000,APARTMENT,APARTMENT,370000,2.0,87.0,HYPER_EQUIPPED,,2.0,,,True,4.0,,BUY_REGULAR,AS_NEW,,20400504,,
8870,APARTMENT,APARTMENT,250000,3.0,103.0,,,,,,True,,,BUY_REGULAR,,,20476947,940.0,
9620,APARTMENT,APARTMENT,265000,3.0,123.0,,,2.0,,,,,,BUY_REGULAR,GOOD,,20476942,1194.0,
8800,APARTMENT,APARTMENT,160000,2.0,78.0,INSTALLED,,,,,True,,True,BUY_REGULAR,GOOD,,20476929,,
8400,APARTMENT,APARTMENT,428000,2.0,110.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20443776,,
1050,APARTMENT,APARTMENT,410000,1.0,103.0,HYPER_EQUIPPED,,2.0,,,True,2.0,,BUY_REGULAR,AS_NEW,,20439222,837.0,
9000,APARTMENT,APARTMENT,320000,2.0,85.0,,,,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20476939,,
8870,APARTMENT,APARTMENT,289000,3.0,119.0,,,,,,True,,,BUY_REGULAR,GOOD,,20476945,1115.0,
8870,APARTMENT,APARTMENT,275000,2.0,114.0,,,2.0,,,True,,,BUY_REGULAR,,,20476946,1069.0,
2300,APARTMENT,APARTMENT,269000,2.0,107.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20476917,1472.0,
4170,APARTMENT,APARTMENT,130000,2.0,116.0,INSTALLED,,,,,,,,BUY_REGULAR,GOOD,,20476864,,
9000,APARTMENT,APARTMENT,375000,3.0,102.0,,,,,,True,6.0,,BUY_REGULAR,JUST_RENOVATED,,20476878,,
9200,APARTMENT,APARTMENT,215000,1.0,,,,,,,True,,,BUY_REGULAR,GOOD,,20476880,,
5590,APARTMENT,APARTMENT,150000,2.0,60.0,INSTALLED,,3.0,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20481789,448.0,
9300,APARTMENT,APARTMENT,269000,2.0,82.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,AS_NEW,,20481738,803.0,
1400,APARTMENT,APARTMENT,230000,2.0,61.0,INSTALLED,,2.0,,,True,12.0,,BUY_REGULAR,GOOD,,20463540,1194.0,
4050,APARTMENT,APARTMENT,198500,2.0,95.0,HYPER_EQUIPPED,,3.0,,,True,,,BUY_REGULAR,GOOD,,20375663,,
7730,APARTMENT,APARTMENT,105000,1.0,52.0,SEMI_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20476876,,
3530,APARTMENT,APARTMENT,240000,1.0,89.0,,,3.0,,,True,,,BUY_REGULAR,,,20486841,745.0,
6880,APARTMENT,APARTMENT,229900,3.0,120.0,HYPER_EQUIPPED,,,,,,,,BUY_REGULAR,AS_NEW,,20374210,,
1083,APARTMENT,APARTMENT,240000,2.0,110.0,SEMI_EQUIPPED,,2.0,,,True,7.0,,BUY_REGULAR,GOOD,,20369686,,
2930,APARTMENT,APARTMENT,215000,1.0,43.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20430857,694.0,
9000,APARTMENT,APARTMENT,250000,1.0,75.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,TO_RENOVATE,,20448506,875.0,
1800,APARTMENT,APARTMENT,219000,2.0,98.0,SEMI_EQUIPPED,,2.0,,,True,8.0,,BUY_REGULAR,GOOD,,20447480,917.0,
1180,APARTMENT,APARTMENT,895000,3.0,197.0,HYPER_EQUIPPED,True,3.0,,,True,30.0,,BUY_REGULAR,AS_NEW,,20470678,4861.0,
1050,APARTMENT,APARTMENT,375000,1.0,59.0,HYPER_EQUIPPED,,3.0,,,True,8.0,True,BUY_REGULAR,AS_NEW,,20435730,,
9000,APARTMENT,APARTMENT,250000,2.0,84.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,,,20429255,679.0,
8660,APARTMENT,APARTMENT,189000,1.0,46.0,,,,,,True,5.0,,BUY_REGULAR,AS_NEW,,20470881,716.0,
1200,APARTMENT,APARTMENT,279999,1.0,93.0,USA_INSTALLED,,3.0,,,,,,BUY_REGULAR,AS_NEW,,20464999,1558.0,
1330,APARTMENT,APARTMENT,365000,2.0,110.0,USA_HYPER_EQUIPPED,,2.0,,,True,5.0,,BUY_REGULAR,AS_NEW,,20463245,1247.0,
8020,APARTMENT,APARTMENT,325000,2.0,122.0,INSTALLED,,,,,True,64.0,,BUY_REGULAR,GOOD,,20423649,,
8000,APARTMENT,APARTMENT,389000,1.0,75.0,HYPER_EQUIPPED,,2.0,,,True,15.0,,BUY_REGULAR,AS_NEW,,20386264,600.0,
1300,APARTMENT,APARTMENT,169000,1.0,47.0,SEMI_EQUIPPED,,2.0,,,True,10.0,,BUY_REGULAR,TO_BE_DONE_UP,,20480342,,
1050,APARTMENT,APARTMENT,365000,2.0,85.0,HYPER_EQUIPPED,,2.0,,,True,2.0,,BUY_REGULAR,GOOD,,20425349,,
1200,APARTMENT,APARTMENT,295000,2.0,75.0,SEMI_EQUIPPED,,2.0,,,True,3.0,,BUY_REGULAR,GOOD,,20476648,,
1030,APARTMENT,APARTMENT,345000,3.0,117.0,HYPER_EQUIPPED,,4.0,,,True,5.0,,BUY_REGULAR,AS_NEW,,20460222,,
1700,APARTMENT,APARTMENT,145000,1.0,55.0,,,3.0,,,,,,BUY_REGULAR,,,20476640,,
1070,APARTMENT,APARTMENT,229500,2.0,88.0,,True,,,,True,8.0,,BUY_REGULAR,GOOD,,20476676,1194.0,
1083,APARTMENT,APARTMENT,249000,2.0,92.0,INSTALLED,,2.0,,,True,6.0,,BUY_REGULAR,GOOD,,20479743,,
9051,APARTMENT,APARTMENT,327000,2.0,128.0,INSTALLED,True,4.0,,,True,,,BUY_REGULAR,,,20429279,1147.0,
1420,APARTMENT,APARTMENT,439000,3.0,126.0,HYPER_EQUIPPED,,4.0,,,True,14.0,,BUY_REGULAR,AS_NEW,,20408464,,
7850,APARTMENT,APARTMENT,210000,2.0,75.0,INSTALLED,,2.0,,,True,3.0,,BUY_REGULAR,,,20476647,1039.0,
1457,APARTMENT,APARTMENT,295000,4.0,175.0,SEMI_EQUIPPED,True,3.0,,,,,,BUY_REGULAR,GOOD,,20476637,,
7100,APARTMENT,APARTMENT,170000,2.0,80.0,INSTALLED,,,,,True,9.0,,BUY_REGULAR,JUST_RENOVATED,,20476649,937.0,
1140,APARTMENT,APARTMENT,225500,2.0,87.0,,,,,,True,14.0,,BUY_REGULAR,GOOD,,20476646,,
1083,APARTMENT,APARTMENT,130000,1.0,65.0,SEMI_EQUIPPED,,,,,True,15.0,,BUY_REGULAR,TO_BE_DONE_UP,,20386200,,
2170,APARTMENT,APARTMENT,249000,3.0,,HYPER_EQUIPPED,,3.0,,,,,,BUY_REGULAR,AS_NEW,,20476619,1263.0,
4000,APARTMENT,APARTMENT,199000,1.0,72.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20306316,550.0,
8400,APARTMENT,APARTMENT,195000,2.0,80.0,,,,,,,,,BUY_REGULAR,,,20320216,725.0,
2140,APARTMENT,APARTMENT,197000,2.0,93.0,,,,,,True,14.0,,BUY_REGULAR,,,20235391,984.0,
8620,APARTMENT,APARTMENT,199000,1.0,45.0,INSTALLED,,,,,True,,,BUY_REGULAR,,,20344148,672.0,
1070,APARTMENT,APARTMENT,209000,1.0,51.0,,,,,,,,,BUY_REGULAR,JUST_RENOVATED,,10969649,863.0,
3000,APARTMENT,APARTMENT,215000,1.0,22.0,,,,,,True,,,BUY_REGULAR,GOOD,,20270287,510.0,
1080,APARTMENT,APARTMENT,209000,2.0,86.0,HYPER_EQUIPPED,,2.0,,,,,,BUY_REGULAR,GOOD,,20055200,,
8620,APARTMENT,APARTMENT,210000,1.0,64.0,,,,,,,,,BUY_REGULAR,GOOD,,11326348,,
4020,APARTMENT,APARTMENT,219000,2.0,94.0,,,,,,,,,BUY_REGULAR,GOOD,,20410276,877.0,
1080,APARTMENT,APARTMENT,230000,2.0,80.0,INSTALLED,,,,,,,,BUY_REGULAR,GOOD,,20246236,,
1030,APARTMENT,APARTMENT,225000,2.0,82.0,SEMI_EQUIPPED,,2.0,,,True,3.0,,BUY_REGULAR,GOOD,,20369171,618.0,
8434,APARTMENT,APARTMENT,219000,1.0,50.0,,,,,,,,,BUY_REGULAR,GOOD,,20224982,723.0,
8434,APARTMENT,APARTMENT,235000,2.0,70.0,,,,,,True,,,BUY_REGULAR,TO_BE_DONE_UP,,20320946,1000.0,
6700,APARTMENT,APARTMENT,235000,2.0,94.0,SEMI_EQUIPPED,,2.0,,,True,12.0,,BUY_REGULAR,GOOD,,20226719,939.0,
9051,APARTMENT,APARTMENT,240000,1.0,,SEMI_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,GOOD,,10721573,1120.0,
8301,APARTMENT,APARTMENT,239000,2.0,51.0,INSTALLED,,,,,,,,BUY_REGULAR,,,11351111,689.0,
1030,APARTMENT,APARTMENT,240000,1.0,82.0,INSTALLED,,2.0,,,True,5.0,,BUY_REGULAR,GOOD,,20383674,1102.0,
2180,APARTMENT,APARTMENT,249000,2.0,103.0,INSTALLED,,2.0,,,True,17.0,,BUY_REGULAR,GOOD,,20421245,,
1030,APARTMENT,APARTMENT,245000,1.0,74.0,HYPER_EQUIPPED,,2.0,True,100.0,,,,BUY_REGULAR,,,20310751,1108.0,
8434,APARTMENT,APARTMENT,245000,2.0,76.0,,,,,,True,,True,BUY_REGULAR,JUST_RENOVATED,,20239995,,
8450,APARTMENT,APARTMENT,245000,1.0,70.0,INSTALLED,,,,,,,True,BUY_REGULAR,GOOD,,20406030,684.0,
1210,APARTMENT,APARTMENT,249000,1.0,60.0,,,,,,,,True,BUY_REGULAR,GOOD,,11402718,1499.0,
1780,APARTMENT,APARTMENT,250000,2.0,94.0,SEMI_EQUIPPED,,2.0,,,True,2.0,,BUY_REGULAR,GOOD,,20476542,,
8670,APARTMENT,APARTMENT,269000,1.0,52.0,,,,,,True,11.0,,BUY_REGULAR,GOOD,,20105714,,
2180,APARTMENT,APARTMENT,159000,1.0,67.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20476551,,
6791,APARTMENT,APARTMENT,265000,2.0,150.0,INSTALLED,,,,,True,,,BUY_REGULAR,JUST_RENOVATED,,11425250,,
2550,APARTMENT,APARTMENT,285000,2.0,100.0,INSTALLED,,,,,True,6.0,,BUY_REGULAR,GOOD,,20476531,968.0,
4100,APARTMENT,APARTMENT,149000,2.0,97.0,SEMI_EQUIPPED,,3.0,,,True,,,BUY_REGULAR,GOOD,,20476523,939.0,
2000,APARTMENT,APARTMENT,1090000,2.0,127.0,,,2.0,,,True,27.0,,BUY_REGULAR,AS_NEW,,20477925,,
2050,APARTMENT,APARTMENT,325000,3.0,126.0,,,,,,True,6.0,,BUY_REGULAR,GOOD,,20476504,,
4780,APARTMENT,APARTMENT,340000,5.0,135.0,INSTALLED,,,,,True,11.0,,BUY_REGULAR,GOOD,,20451023,,
8300,APARTMENT,APARTMENT,1150000,2.0,74.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20475721,1125.0,
4800,APARTMENT,APARTMENT,99000,2.0,126.0,INSTALLED,,,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,11394332,,
6880,APARTMENT,APARTMENT,109000,1.0,96.0,INSTALLED,,3.0,,,True,12.0,,BUY_REGULAR,JUST_RENOVATED,,20334439,733.0,
8370,APARTMENT,APARTMENT,140000,2.0,67.0,,,,,,,,,BUY_REGULAR,GOOD,,20303192,,
5500,APARTMENT,APARTMENT,110000,1.0,50.0,INSTALLED,,2.0,True,31.0,True,10.0,,BUY_REGULAR,GOOD,,20226952,,
